Location,Date_Time,Temperature_C,Humidity_pct,Precipitation_mm,Wind_Speed_kmh
Philadelphia,2024-02-10 22:24:39,25.92316343067958,43.98062626417905,6.110524740732606,28.885687569789376
Dallas,2024-02-03 13:23:31,19.101223701278776,66.20322561756319,5.102209027210649,15.958839406591212
Chicago,2024-03-06 09:25:29,-0.8596731466415406,50.97533501654107,0.4833974497580096,10.931493144434706
San Jose,2024-03-05 14:52:19,30.72032293469531,32.233703875053834,0.9817529842489948,17.217324111615333
Houston,2024-05-08 04:15:43,10.15242799017298,63.37930107397758,4.284169045020191,6.283157815799107
Phoenix,2024-01-08 09:55:33,31.46446610196256,44.95030715514291,9.653469193871738,1.1529917477210827
Houston,2024-01-28 04:42:42,3.900135230656824,72.12239372375706,5.913613916308172,21.376641751087178
San Jose,2024-02-17 04:54:17,14.874590667518929,44.45484795761965,3.4291150953893537,10.287887906534891
Phoenix,2024-01-19 15:01:03,14.525021300632842,66.10962808450807,4.533543025539912,19.854184633181745
San Diego,2024-01-02 12:01:26,23.60733461681557,68.42762649493196,0.4583338490513655,6.745694686581043
San Jose,2024-03-19 19:28:23,-2.9878661894107674,64.40656585554187,9.43613282291401,1.208181920266358
Los Angeles,2024-03-05 06:39:12,9.963732800372782,62.24684256675174,7.405120953243609,28.57123077507273
Dallas,2024-02-25 23:44:18,3.0642990042701026,86.86180231799985,3.491708748589769,23.00142815201845
Chicago,2024-03-27 15:49:17,-6.609185775582912,68.62681408021672,8.009829160166873,1.7377126699906698
San Jose,2024-05-03 00:42:27,27.084574127387825,51.32054763706725,6.652811718023621,12.884596000963407
Chicago,2024-03-15 19:23:19,12.567051395105391,36.022293929825025,7.6700803492263425,4.088997918928055
Los Angeles,2024-04-23 21:59:23,28.863252436309068,37.041106772742296,0.1922828965429812,25.06743103644472
Philadelphia,2024-03-10 04:21:19,2.016325879055966,57.28071297660641,7.478862128411357,1.933073315061832
Chicago,2024-03-22 11:54:41,-0.8667195619012826,78.54892592990015,5.927897760771267,19.22113423056469
Houston,2024-04-08 19:56:51,-9.455088862166985,64.66914602682871,9.306047949530033,8.842658596254571
Philadelphia,2024-01-01 06:47:10,36.724218376223305,49.80766168104687,2.1079581636274614,6.196403027963107
Houston,2024-02-29 17:23:41,-9.25942036086342,83.86576733012222,7.139106236562927,6.7967747385501145
Houston,2024-05-12 11:21:57,-8.351635085273713,81.36815415219388,6.6344913282037545,11.68564987212666
San Antonio,2024-02-28 11:06:19,1.105839997062084,75.35374202725893,6.132640114441185,3.809638666948377
Houston,2024-04-26 01:56:20,3.656623892671844,36.76898368065114,6.2002642283728,17.84641481299804
Dallas,2024-03-02 04:49:47,-9.359910213258068,75.70621966284547,8.77244787473274,27.710711923507976
San Diego,2024-03-27 12:32:26,22.92993152317495,82.35146760317502,9.745350383054287,6.968079363765841
Los Angeles,2024-04-22 03:54:00,14.142393602618284,46.99437316982164,8.048825542887764,9.039119010667346
San Antonio,2024-02-09 07:46:06,34.88814758112834,68.84872502224934,1.2631534617375817,29.086308320972663
San Diego,2024-02-16 22:09:29,35.26814275985482,31.442278325441183,7.4482381595956015,23.39900387927461
San Jose,2024-04-16 03:44:08,17.199707175658055,71.42930031242376,8.904156590938683e-06,4.665638011551899
Los Angeles,2024-03-18 13:22:09,-1.803073045767036,48.80580452404205,6.232834202468434,11.998314336010717
San Antonio,2024-02-22 15:23:02,4.793756778625744,80.15718707233715,8.364679179482192,27.54865553483687
Los Angeles,2024-03-10 21:31:01,20.03950893035257,34.24991734534377,0.013633451373981,21.262035094234363
New York,2024-05-02 17:45:38,33.19310408664104,79.97963952783319,8.456078701222093,1.3442514471289768
Philadelphia,2024-04-02 23:06:36,37.51561486121792,59.17930317594899,0.3437314749049158,20.96193150235843
New York,2024-02-14 20:21:45,2.404650356923696,42.33835061293173,0.5786812302708344,29.7151209948813
Los Angeles,2024-05-12 03:52:10,26.902361323501687,53.05943198978056,6.723052290870498,17.43756562900917
Chicago,2024-01-11 17:00:18,19.43649360683496,57.53491767428973,3.277195074003524,29.661854077084428
Los Angeles,2024-03-09 04:18:15,23.061692902883912,78.22408822437146,0.3093591464966272,2.205851421139542
Philadelphia,2024-04-04 18:34:12,27.81934144699948,69.98667788668835,3.020471839808636,1.2218942505555974
Chicago,2024-02-29 03:50:00,22.20165258174112,31.11014299443104,3.8822374350485545,8.336646999943834
Phoenix,2024-04-15 16:57:28,3.9588930058198,75.76921624978579,9.201133603881122,10.148685870584533
Chicago,2024-03-07 15:52:44,0.3454713548475467,40.74916634175914,1.1727196175868182,8.355530783584458
Philadelphia,2024-01-28 23:46:01,29.619231050726498,80.29775045356779,7.788653496211709,0.9068773530170504
Los Angeles,2024-04-09 03:19:21,0.8989288539951374,73.77539182622357,6.850573757913038,14.416903915584916
Houston,2024-03-07 15:35:07,26.700216548297263,75.1113705566911,1.2349767535681766,5.246289632822228
New York,2024-02-09 08:47:20,7.436049055668551,48.76769421871946,9.47617561835046,1.667574711518458
Houston,2024-04-30 06:28:37,23.039928042627707,44.495423326819065,1.0795095580099034,6.3449392627456085
Phoenix,2024-04-27 02:02:56,7.091312046930646,41.43935509689187,2.202240863439741,11.645805005601998
San Jose,2024-05-05 03:43:00,-5.823939883496362,53.87824748041737,0.938852517331582,20.04709523153037
Chicago,2024-03-27 10:39:34,19.6929308763156,71.90684620975219,4.25215677923897,1.8199750252617983
Chicago,2024-05-05 21:35:41,39.39756057369057,80.46337213310525,4.990892096643671,28.89118340866673
Chicago,2024-04-04 23:41:33,23.91108780832753,39.01684965897584,0.8121713211341919,22.31534726232349
Phoenix,2024-02-09 22:11:43,11.957115316089586,64.3794850581117,9.887605342433696,0.1571502693149207
New York,2024-01-16 15:30:13,4.828519749336572,51.19174565816447,3.2357514060187995,2.6090349168235214
Phoenix,2024-01-07 22:12:56,14.308219984452068,31.51264104763116,10.515249419182188,10.084973718088092
San Jose,2024-03-23 10:32:46,19.19909283310393,77.77445139086532,6.392873336427281,27.36977423058719
Dallas,2024-03-04 17:11:06,2.2568677816396736,63.33288053125258,0.6884870137911114,13.791413524015164
San Jose,2024-02-15 15:30:21,33.342391150102905,45.81669658738639,9.035694770791494,19.17543452824357
Los Angeles,2024-04-01 05:02:30,-3.533878492991379,51.698821629738106,8.423294754646765,11.07741567413749
San Antonio,2024-05-06 22:50:50,-5.272652470621883,31.221390864971188,0.8489099321553717,1.213333919681665
Dallas,2024-04-17 00:39:52,-7.6599292600243585,53.06652020096057,8.215715953513188,3.186123601852712
Philadelphia,2024-01-25 00:58:51,26.65300591028432,41.25911505872875,9.796148826597578,20.48685606330336
San Diego,2024-04-13 04:04:49,15.18368168459,41.20526780140413,0.6049242732325155,23.36189526397556
Chicago,2024-01-24 01:21:36,6.075480655981966,86.33050480769178,1.927695642957562,5.121378496950538
Chicago,2024-03-18 01:45:02,-6.491211763963403,48.22688862056528,7.994056639235318,5.415908573080275
Houston,2024-04-21 21:57:44,-5.653848184643747,64.34855766738256,2.6948112642264666,23.464693716681964
Los Angeles,2024-04-12 12:41:55,31.66402116772815,30.17750495738608,6.338888156243629,4.260369097026882
Los Angeles,2024-03-09 06:20:35,1.856291751986486,43.44120297778845,3.4859995686778023,26.625259789749595
Phoenix,2024-02-05 21:53:43,-1.5704434745464535,52.19591820351065,10.83017713598245,17.672639553031367
San Jose,2024-03-06 15:18:42,33.649263530047854,68.2358829761539,2.689464276539244,20.6656696450188
New York,2024-03-12 15:44:58,19.590122270227525,70.99790931921532,0.7027442611766055,24.52681339349877
San Diego,2024-05-13 03:12:27,22.81527718627151,65.97451447168588,6.244844557715679,0.0481640721633569
Chicago,2024-05-11 09:43:51,0.5617896410979242,75.5779212749372,0.3970209325654372,24.42385214790942
Houston,2024-03-30 00:50:49,27.674450840574053,47.45430827567056,4.937740543532501,13.21286548469739
Philadelphia,2024-03-28 01:35:31,25.22286697336446,45.19045870909612,3.585300519412572,27.709004247025835
Los Angeles,2024-03-28 02:33:50,-4.42243519130622,84.86055018015713,3.695162665858971,21.966328717512663
New York,2024-05-02 18:38:37,20.75840488888829,85.51948683865916,5.7259143852324526,8.800251877691327
San Jose,2024-01-25 10:27:43,39.4142302098411,85.08841508158517,4.168194355074545,10.523610204229072
San Antonio,2024-04-19 10:42:51,16.29433890188481,62.80676038943763,5.243497451483511,21.93768738180436
San Diego,2024-04-29 01:43:48,-1.7414435597375402,62.90766887886397,1.5575338067003075,14.491744458745488
San Jose,2024-04-17 04:11:41,-3.53231140815339,82.7842832787162,2.2616685111850057,11.1443324048763
Dallas,2024-05-16 00:19:41,6.767254870623916,70.67267866469051,2.641195983563144,28.71853578414548
San Diego,2024-01-15 00:31:14,-0.1762672391577595,65.46355506601783,7.357479160924959,10.242721973147898
San Antonio,2024-02-28 17:40:17,9.767903675584815,50.75869189947023,8.379767772244906,4.605851768589663
Dallas,2024-01-30 17:09:37,30.69315562373844,79.257804735525,2.58842637092328,25.039064896961413
San Diego,2024-04-01 21:16:44,0.5690163483276027,33.34227060440111,0.6948547509489755,28.098968544559582
Philadelphia,2024-03-17 06:56:18,-7.329461886438712,58.08005279197409,3.1980968705031065,4.704339373318489
San Diego,2024-02-09 13:40:03,1.194147778304158,76.44453191870349,9.761604806910244,5.350938228996188
Phoenix,2024-01-15 06:12:46,-5.084895270375494,57.15366696654033,3.4675098395069632,18.593829177648296
Houston,2024-04-11 13:39:18,4.140898153263986,56.807190344662295,2.5100589484537794,27.967435540663043
Chicago,2024-04-04 09:04:15,38.28412520406297,84.57072804482033,5.737403456076493,1.670049562107514
San Diego,2024-02-25 07:28:23,19.31359988209175,33.043683740577364,7.900483522411906,11.411724289541912
Dallas,2024-04-29 18:07:27,1.153667151316732,80.6186041830292,9.03560579311987,28.459113169289
Dallas,2024-05-13 01:39:41,12.415934364076133,72.51487327935341,7.498923284351808,24.953856979536123
Dallas,2024-02-21 04:56:25,-6.779561674233877,55.00419643110588,2.432757917140779,11.687120724719524
San Antonio,2024-04-04 11:48:25,11.19225701173481,76.36308452096516,6.064323131508953,25.771272137997528
Los Angeles,2024-03-29 20:03:59,7.4459670163523555,85.50844376550282,6.970826911283741,14.70690470418002
Houston,2024-03-12 14:10:50,21.18329103736728,47.20353748285634,9.913579387453131,3.511926622415121
San Jose,2024-04-22 03:42:37,26.41875787569472,87.33757297996117,0.8133623985603833,28.44504084928311
Phoenix,2024-04-01 16:20:22,18.758354283988147,54.18464184907943,1.2995902619053767,11.218079290049292
Chicago,2024-04-07 20:35:16,9.814952334399528,69.24506268737707,2.716731041081266,19.51938951575316
San Jose,2024-04-04 16:34:09,15.546684567955868,60.17405510929663,0.3423313377999804,6.672350812777252
San Antonio,2024-04-17 01:56:28,31.32610039564775,74.49908668993251,1.0880982201461098,22.2314839196589
Dallas,2024-02-21 22:17:41,34.36641816567396,60.95873390777432,6.598507690638521,10.62436134075006
San Antonio,2024-01-29 01:38:30,39.14022954590479,74.30882058856446,3.763811920147704,24.784545962130466
San Jose,2024-01-30 02:50:53,17.644708377226916,56.07988614424026,9.99058210369576,24.765374978983942
Los Angeles,2024-04-22 06:45:18,0.575486470209011,35.20183814027188,3.5357308904405995,27.39573484237629
Houston,2024-03-15 07:01:46,27.40666063014089,37.19434684830762,2.3038023305076125,14.53611543504939
San Diego,2024-01-09 18:08:06,39.681215920793846,47.45340199533594,1.3659424859740454,12.004995992544792
Dallas,2024-05-07 09:44:19,25.13993269340568,51.95716978055134,9.732990779204426,20.11211734820285
Houston,2024-01-25 05:53:14,24.489862954655408,68.03878458770086,2.4385136648530303,21.948578773911365
Chicago,2024-03-24 17:44:15,17.285329893969262,45.12768203531459,9.738928125172263,21.55930227797912
Dallas,2024-04-28 21:44:21,27.470178790303866,89.62423376786566,0.4592676076071267,11.1459381580667
Houston,2024-03-11 22:37:04,4.048501326283519,49.3499471473874,2.538064205440431,11.644649014257762
New York,2024-02-04 00:12:40,-7.012708050367752,76.09849296549866,0.9538192583439064,6.651510453173274
New York,2024-05-10 11:58:45,35.45539002392715,44.581452623898734,2.8277398429777945,5.737535678497371
Chicago,2024-01-03 22:26:55,-6.329468125236229,35.185518986329484,1.506386486452027,28.78245767747856
San Jose,2024-01-30 00:31:19,35.37684814724278,55.65057656807196,5.478791192422303,18.60264682897701
New York,2024-04-22 19:57:32,23.05915334097481,72.87212780799288,0.2210598921668094,0.758193959138227
New York,2024-05-16 01:36:49,19.94663524938789,84.80595838185408,5.9367263169597,29.44834653280653
New York,2024-03-22 11:30:39,30.15550303415141,50.49939613816979,1.4337932273299248,27.46183717798645
Dallas,2024-04-07 07:56:39,32.78678783866929,59.48441067957363,0.3948070259059877,6.176826371171984
Philadelphia,2024-01-21 23:26:25,30.551766890545323,45.73128321036668,1.0943624410023334,27.89094155737812
New York,2024-03-05 16:53:07,-6.395477926343426,43.66530409112172,4.283967454935006,26.526098852425267
Phoenix,2024-02-09 16:58:08,24.417374199871,46.77136474086788,8.471779997898926,12.865990440924204
Dallas,2024-02-24 21:37:38,-5.324661660816329,42.796660090770985,0.3757762851508861,27.97478912391313
Phoenix,2024-02-09 22:24:13,16.235041292739414,66.87957272223971,3.1990046030997847,1.6745922176667285
Los Angeles,2024-03-27 20:35:36,13.694952198477475,30.489203920811097,4.237562682698096,16.55239296571617
Philadelphia,2024-04-27 22:46:31,4.492666398624564,88.22557783658638,1.2894544450363332,14.73609767021394
Phoenix,2024-03-11 19:46:49,26.79886615764535,84.42307311731574,2.333462643921995,2.034448772733274
San Antonio,2024-03-06 00:46:19,12.295350811698654,72.80382733293698,2.422945933474786,28.25851986356755
New York,2024-01-16 02:35:47,12.816109614588765,46.81409816560844,1.735971630657257,22.513615953455723
Houston,2024-03-04 12:13:12,19.622944026488224,80.30926614289973,7.740267302814637,22.55769862304419
Houston,2024-02-27 09:07:28,36.872975087293696,80.77689878331996,1.3128880450776026,23.73155453865889
San Diego,2024-01-16 12:16:07,5.909316022895508,48.32355616585223,7.097045701988982,28.68142588602796
San Jose,2024-04-17 07:56:01,8.081845866280904,49.46166736890149,0.7385199865755676,17.06549400446399
Dallas,2024-03-10 22:10:25,24.25514428220719,41.57104347277949,6.629430607588644,27.25221518448875
Phoenix,2024-01-16 11:32:54,33.901624004026736,76.87841327730733,6.749312031712583,7.650752669357656
San Antonio,2024-01-23 01:45:10,20.04791132204283,34.63054506456014,3.4722860386388543,6.048519573592607
Phoenix,2024-02-20 20:15:46,9.02004374593036,54.37361867274422,13.28933357056643,0.3594995293213676
Houston,2024-01-21 20:44:10,27.20024886726894,45.60882081897887,1.472016858538853,15.130773913201436
San Antonio,2024-02-05 14:33:18,34.59949301124592,65.83355379487347,7.612308493159087,9.934936317907509
New York,2024-05-09 11:53:14,8.700836917171,48.710923802390575,7.127274533584698,2.231267070880212
Philadelphia,2024-02-29 00:40:31,13.76344362642341,79.86085868163063,5.0341582691352045,4.786957998190642
Chicago,2024-03-25 09:31:57,37.678914591331726,53.315089047087,0.1410007717106898,19.22560478116865
Philadelphia,2024-01-31 09:12:49,38.58955869338571,53.1497652835732,5.3006659465197625,20.700426732073147
New York,2024-02-11 03:46:50,-8.669109569805952,30.41402695429333,4.477834751175809,3.1045256169173885
San Antonio,2024-04-21 12:12:50,27.59043949338667,53.0550901654673,6.422150823934127,20.127961534485035
Chicago,2024-02-15 01:04:51,26.308267460460407,70.33784811346419,4.130475272596252,28.49413742414563
San Antonio,2024-03-16 00:26:22,-4.144661209235281,62.68913807300554,3.5161548230000816,18.63910462945465
Phoenix,2024-02-28 14:59:36,12.517250419026574,77.8511455636017,10.13126120291441,5.828468852793107
Dallas,2024-04-12 10:59:55,0.3249280784507125,39.14284953276086,4.817371970296867,26.280600688015586
San Antonio,2024-05-11 16:56:31,33.36025893331226,51.5102798372534,0.3819081468391905,6.498674104212768
San Antonio,2024-01-09 02:55:09,6.276120511090653,72.25995963489055,4.4618668852293535,28.08957894862535
Philadelphia,2024-02-05 05:51:22,1.3374729240362235,44.6973681869548,0.4008886116820109,12.007400777964198
Los Angeles,2024-03-07 11:21:39,32.57837721285684,41.1317154051454,9.233926840425914,1.867248951538245
San Antonio,2024-02-14 02:46:46,-9.242331698294372,78.61180773593608,1.2103625019685194,28.57250167604864
Philadelphia,2024-04-19 09:32:01,-0.6838421283990446,71.39683651692945,5.578450444016702,0.2633250904621209
Chicago,2024-03-02 19:46:48,3.74021593982574,53.236803555181645,3.4803277480755823,12.84949992859615
Houston,2024-04-21 03:59:42,19.06990891517803,32.06301479280826,6.996280008547794,9.516671047056374
Houston,2024-03-17 21:53:56,-9.225908665647344,63.98116640579149,0.1718074830334115,11.37540407182501
Phoenix,2024-02-04 22:00:41,19.41769424826369,81.50629229384907,1.621712389677357,6.311019004204654
Los Angeles,2024-01-31 12:58:08,26.53607957494343,30.537978346518464,3.4096913767123027,15.90600892577694
Los Angeles,2024-04-22 19:01:50,19.39327253371201,89.99734568647031,5.664712746245603,20.225133451398527
Chicago,2024-03-30 23:41:11,-6.544617975230612,42.73958120803108,9.064571156624124,6.806689437964312
Phoenix,2024-03-01 23:15:43,32.81726809783045,34.01198898604366,2.1365170126781887,22.03013764864045
Chicago,2024-01-26 09:12:06,27.790869853249795,86.11719140619522,6.811202957844177,6.948824677853257
San Antonio,2024-01-18 02:10:01,37.09265445505444,36.10974179642388,8.030007661663964,11.69491226017434
New York,2024-04-01 11:24:30,27.520971994376566,65.26460361282626,0.981072553065685,12.72585619762772
Houston,2024-03-01 20:01:47,25.64114818029107,45.89163340955501,2.920979085795654,8.694978036082746
San Antonio,2024-02-21 15:13:05,11.75819857849961,44.8565817714327,9.706602748919131,14.776807192675522
Dallas,2024-03-02 06:15:53,27.8699306776372,89.73319867248611,8.989430186344379,9.92887464354163
Dallas,2024-02-10 21:43:48,10.730638983430698,87.10670274530091,5.138412775228916,3.957962474783786
Chicago,2024-05-16 08:37:54,30.016890077910617,44.47590559146969,6.582666194084535,5.884358091928111
Philadelphia,2024-04-16 09:53:22,25.35661779252507,65.65013961969345,2.4628458060477176,12.917849224667554
Dallas,2024-02-13 03:31:38,-4.506301782865404,64.0312429487023,8.219279162395184,1.9052408454280312
Houston,2024-01-07 13:18:49,-3.21923390143922,48.541057087110445,5.778474029948319,15.242355999262472
San Antonio,2024-03-14 04:22:09,23.248509316274,73.93337356182514,7.383121432627304,1.315372506723692
Chicago,2024-02-19 13:14:07,37.4652596246288,30.773435210156496,4.331751519362323,11.723323759853274
Chicago,2024-01-27 09:00:37,-8.24375488578307,30.782277987152103,7.208778084179242,26.924119014777126
San Antonio,2024-04-08 06:10:53,22.39394664038633,30.81734848969592,3.399073233847089,18.74062798194045
San Diego,2024-05-15 13:09:33,-6.686624450767283,74.80096390376293,1.3887776205353275,16.822109151562596
San Antonio,2024-01-14 00:50:20,-3.675928890556792,71.35975020252405,1.1043012851537304,21.837546250344865
Phoenix,2024-01-29 12:56:32,34.39268672681676,61.177446942506805,2.571170783947814,6.808165336812947
Dallas,2024-01-17 16:20:59,35.51882190684238,51.86059425361209,7.479522641712254,16.757289433919315
San Antonio,2024-02-03 07:47:06,18.790942413306563,45.6681125686172,3.058455087007218,29.76842474636522
Philadelphia,2024-04-02 15:50:23,-7.010926333045472,37.28708024761454,0.4968588006727037,11.126354479152228
New York,2024-02-03 23:27:20,25.16540658804599,79.42113465500486,5.496877473266903,29.526710033377704
San Jose,2024-02-25 12:20:35,-0.2816338752142453,87.96016186174006,5.913811373199234,5.309637923413032
Chicago,2024-04-15 19:23:22,-9.160677962116903,34.66417269522857,3.9834622334832215,16.731118741163634
San Antonio,2024-04-29 04:21:29,-7.30239498168754,77.58597405302953,0.4881262305778611,17.976633865990248
Phoenix,2024-03-17 15:59:06,-4.74406231967199,66.56029070667691,1.765580003032381,11.575402501829894
Chicago,2024-04-20 15:09:35,-8.859221022899558,73.22971767954785,4.433244391073272,7.03578581691124
San Diego,2024-05-08 16:18:21,11.739423098626183,51.26321273623256,0.8936782151416856,12.21676290522428
Los Angeles,2024-03-09 21:28:03,15.991782379548305,44.41240713325939,1.0545031621093748,5.703166578990469
New York,2024-04-02 15:43:32,18.09352688588278,85.75060734382348,6.328483371002351,11.63006049790726
Philadelphia,2024-03-08 05:59:29,12.33120200200342,84.15196402009434,9.735873929969747,24.7583797150191
San Jose,2024-05-05 19:46:23,-7.747449588214303,60.17419440116545,3.450148063713611,23.14320887734188
Dallas,2024-03-12 21:33:08,8.143543197372903,49.93330426759712,9.152247633611497,6.336607753899704
Dallas,2024-01-27 15:07:35,27.92838915307196,34.58547836293064,5.4874005640615415,19.711588287698905
Chicago,2024-04-09 06:31:25,6.450084895269278,86.77599811340426,3.789979250853305,7.054630229636068
Philadelphia,2024-02-11 06:55:54,17.811080584878916,80.0908199301647,3.101297799622933,14.705150638489547
Chicago,2024-02-03 01:29:45,5.226000982392806,48.09010321268461,9.61370149454057,5.982535400171772
Los Angeles,2024-05-10 15:20:31,37.99282504829511,80.86525263490518,7.751618091906479,14.223650520237474
Los Angeles,2024-03-03 06:55:06,32.506318701490464,70.58922131799339,2.689409238098804,14.441456395108414
Los Angeles,2024-02-19 06:18:32,28.26735368778651,60.97425311620048,2.758138829749399,29.27874000242472
San Antonio,2024-01-29 01:27:38,-1.386265680910011,44.03392280549716,7.9741700572356224,17.95000492984888
Houston,2024-04-27 14:45:08,2.6279130417384025,79.53574029692669,4.608654000028985,14.86848635547976
San Jose,2024-02-22 21:09:37,0.0852237372994757,89.70647840050796,5.569352196631647,27.05279904830983
New York,2024-03-21 14:44:55,21.39189909880597,65.7130878377933,6.261554665769785,16.622696041021737
Philadelphia,2024-01-18 22:34:02,11.500654135239362,78.0166212492012,5.546970656629094,14.622640587440303
San Diego,2024-01-22 19:26:10,16.222667280855173,52.67806206058438,6.472397142266242,26.86723851101191
San Diego,2024-05-03 08:03:48,-7.19449055523437,61.28318188275991,9.439920580275617,25.006218727617497
Phoenix,2024-02-23 16:36:33,22.656581914261505,68.20362336905467,6.983646602921324,3.2625192577562103
Los Angeles,2024-01-09 14:47:23,12.28206082066812,85.02937217889385,7.4963104797707905,13.39542235063789
San Jose,2024-01-09 13:42:54,25.18812275691,71.44096238834581,8.771950194892069,29.18946237641624
Philadelphia,2024-05-09 12:30:17,37.72028712738821,71.75603202683308,2.586034945434046,13.776090188062955
Dallas,2024-05-03 05:28:32,39.8208385762279,51.07881757472872,3.016767310915028,14.058703239442606
Phoenix,2024-01-08 15:48:45,-12.663035151220512,60.234238058308975,13.545249221426827,22.70844927058525
San Antonio,2024-05-01 09:01:04,6.703469277647137,41.33454652129072,0.7065986848346295,5.993732421748094
Philadelphia,2024-04-03 04:49:48,0.6328273943884941,57.25455102115111,1.8052216149211544,19.437154268118565
Phoenix,2024-02-11 20:43:09,26.092594410950923,66.26346025321894,2.642681288485373,10.79403579669458
Chicago,2024-05-16 21:46:30,34.5255206354723,60.27648892150185,3.554089059765835,11.502438333876212
San Antonio,2024-04-26 03:28:07,38.263507506490825,59.68486387812385,4.940660819030462,21.179824340329223
Philadelphia,2024-02-11 00:40:35,18.2797276082161,43.42910498620656,2.924848017671974,29.862401540987904
Dallas,2024-04-06 15:59:04,25.67369774735024,63.89027048422143,5.686284200840874,12.253661233642273
Los Angeles,2024-03-24 03:25:12,23.07876770510996,36.06732776524609,9.968475259406947,14.042315732424589
Philadelphia,2024-03-07 05:38:29,-5.826538730652372,41.899108955764085,5.67852491907947,11.82013618242147
San Diego,2024-02-24 10:43:27,14.02840573703427,60.44526522568644,0.0320659920091381,24.57499381587192
San Antonio,2024-01-19 00:24:02,13.608135485387542,78.6291850399864,9.98054744227453,9.111586663113307
Houston,2024-05-04 00:45:09,8.600570776062881,41.81990136094891,9.45075346589906,4.808621349981863
San Diego,2024-02-12 06:52:16,0.045477900383986,71.23029197952863,1.7026954146501427,20.795492854988613
San Antonio,2024-02-02 06:46:59,32.01148590449264,58.01947755761775,2.729341560564136,25.9081405851825
Dallas,2024-05-13 19:49:47,25.1538252461295,32.0333749621967,0.9565867087037372,14.200431795848552
Dallas,2024-01-23 01:18:55,20.23499177199982,89.96560382783846,4.088179227095246,20.27614819437268
San Diego,2024-05-10 10:57:10,23.044344750244413,51.77061003556297,3.85270032294876,22.05490639091393
Houston,2024-01-12 14:29:35,34.28956994506726,30.63452539195085,6.604732260286883,8.680878334283868
Philadelphia,2024-05-04 10:56:06,4.021776115876678,73.23470492966648,2.508859255709519,13.349248614544694
Philadelphia,2024-03-12 17:00:47,2.5318744093561314,42.2812488593584,7.108435049550473,10.099616881746416
San Diego,2024-01-31 15:21:24,30.40547305693775,64.56425665607452,4.505027808684393,27.866755438263542
San Jose,2024-03-18 18:51:15,5.378478602182755,84.49687188902628,4.458104945763378,19.530680010309112
Philadelphia,2024-03-23 04:14:17,-7.710972145814646,63.84863872888152,6.958303610338524,16.00771111335116
New York,2024-04-06 21:54:33,-2.8197130374891435,50.43605629520405,6.6467744004448885,11.522318503419276
Philadelphia,2024-02-03 06:24:17,-2.1567837623714805,85.04560490554292,5.227962669465899,23.19371539886312
San Diego,2024-01-11 06:23:53,38.42711664231133,35.721637118101285,2.1969484752152857,4.101510762587682
San Jose,2024-02-22 06:34:12,35.092838546997626,34.59464207492126,6.282277944058366,1.6563470271535974
Phoenix,2024-04-13 09:55:49,38.384246388491086,69.7542808697201,2.4824609906537223,15.246888196050794
Los Angeles,2024-02-28 11:05:32,35.06493005938508,89.69434544252198,8.904948740062359,13.764511675952344
San Antonio,2024-01-30 07:08:17,19.391308495619807,45.01095335057539,0.917915579552998,4.163490761267791
Los Angeles,2024-02-19 13:15:18,36.68900543401902,43.943426956314056,0.4889103701734199,13.659828827231088
Houston,2024-02-14 00:57:31,-4.273204773953023,76.02341933771689,6.414798500427034,4.288751254879756
New York,2024-02-14 18:11:49,34.83899819085585,77.57344226190642,4.697540737441162,25.216561246709272
New York,2024-01-15 21:43:01,5.400184423666541,48.34088846914112,1.465068395592618,12.985658653758811
Phoenix,2024-01-31 05:23:58,-10.936742709774537,89.0731026783936,4.110581662155368,9.124331962015823
San Diego,2024-02-20 19:53:53,8.876093746207655,55.46133599936368,8.886234092332788,16.284934170263433
Los Angeles,2024-05-02 07:35:34,15.56623092486992,71.62146384556331,3.376156341360738,28.708764456802594
Dallas,2024-03-25 12:34:17,16.69454948773086,64.67743098149457,1.1150530899349242,14.293818303055378
Chicago,2024-05-07 19:49:09,25.106398573604544,60.39456760795265,1.883680703928932,20.22865749329329
Los Angeles,2024-03-03 07:37:54,14.369998035709944,65.65932482403153,0.6913366723216974,15.174197790638424
Phoenix,2024-01-29 11:35:11,20.61034467889256,59.10885704868427,8.181372262045057,5.980948824157098
Phoenix,2024-05-02 16:33:58,29.26632153024162,52.12454320533941,3.464238164042006,8.000839886947459
Chicago,2024-03-03 23:53:51,36.60229303514865,44.142961103006215,6.969323134627467,28.19708576284385
New York,2024-02-23 10:13:40,21.75188329701952,40.60141084437619,2.53592044452678,2.24207871377923
Houston,2024-05-16 09:43:10,23.216061974889502,47.44273634207275,3.7184135236093896,22.35510825770811
Phoenix,2024-01-21 06:04:25,2.01290599895831,88.91115979315097,11.212320689225528,0.0482346696987412
Los Angeles,2024-04-18 23:51:16,38.581845436666846,68.50127408980137,5.895797322866065,15.011308363010016
San Antonio,2024-05-15 17:46:47,-9.27556788298343,55.290434775972535,5.854654871870105,7.4839174585254895
Phoenix,2024-04-09 11:12:57,14.904891114679112,67.59846242771233,3.266559311201976,20.671961237805743
Chicago,2024-02-02 13:42:31,29.934845707942017,40.29265810432627,2.315314454895324,16.481104941440726
New York,2024-04-22 00:55:59,20.15976066591448,87.64379940583515,7.576778911727649,28.27418691287465
Houston,2024-01-13 20:41:44,20.82198713173721,77.77465810579159,5.577265520068552,28.509678091437618
